id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,yr_built,zipcode,lat,long
9320350130,453000,3,3,2330,4284,2,9,2004,98108,47.5547,-122.308
827000110,308000,4,2.5,2330,4606,2,8,2004,98031,47.3934,-122.184
7853210180,428000,3,2.5,2340,3466,2,7,2004,98065,47.5322,-121.851
7852180260,410000,3,2.5,2350,4456,2,7,2004,98065,47.5314,-121.854
7853230270,435000,3,2.5,2370,6082,2,7,2004,98065,47.5288,-121.846
7237300290,338000,5,2.5,2400,4496,2,7,2004,98042,47.3692,-122.126
7237300330,268000,5,2.5,2400,4564,2,7,2004,98042,47.369,-122.126
1460900030,280000,4,2.5,2400,4596,2,8,2004,98001,47.3358,-122.265
9406530150,344000,4,2.5,2400,4848,2,8,2004,98038,47.3626,-122.04
3818400060,495000,4,2.5,2460,4862,2,8,2004,98028,47.7719,-122.235
6699940140,352000,4,2.5,2470,5015,2,8,2004,98038,47.3457,-122.041
6699940120,356000,4,2.5,2470,5074,2,8,2004,98038,47.3457,-122.041
8691510310,374900,3,2.5,2480,4950,2,7,2004,98058,47.4389,-122.116
7853230200,470000,3,2.5,2480,5082,2,7,2004,98065,47.5297,-121.846
8691500410,340000,3,2.5,2480,6112,2,7,2004,98058,47.4387,-122.114
2171400197,350000,5,3,2520,5500,1,8,2004,98178,47.4938,-122.255
2780910100,349900,5,2.5,2530,4229,2,7,2004,98038,47.3531,-122.021
2781250100,394000,3,2.5,2550,5349,2,7,2004,98038,47.3504,-122.026
3876590420,350000,4,3,2560,5606,2,9,2004,98092,47.3274,-122.178
4307340130,374000,4,2.5,2580,6260,2,7,2004,98056,47.4858,-122.185
6699930440,355500,3,2.5,2600,5540,2,8,2004,98038,47.3446,-122.041
6699930530,373500,4,2.5,2610,4978,2,8,2004,98038,47.3438,-122.04
6699930360,337000,4,2.5,2610,5240,2,8,2004,98038,47.345,-122.042
3449900090,454200,4,2.5,2630,5379,2,8,2004,98059,47.4977,-122.163
3449900030,423000,4,2.5,2660,5539,2,8,2004,98059,47.4981,-122.162
2799800180,333000,4,2.5,2690,5505,2,8,2004,98042,47.3666,-122.119
9558040230,438800,4,2.5,2770,4432,2,9,2004,98058,47.4541,-122.117
9558050450,479950,3,2.5,2780,6000,2,9,2004,98058,47.4569,-122.118
7714000310,374950,4,2.5,2790,4650,2,8,2004,98038,47.3557,-122.026
7714000070,378000,4,2.5,2790,4650,2,8,2004,98038,47.3556,-122.026
7714000340,360000,4,2.5,2850,4650,2,8,2004,98038,47.3552,-122.026
2738600140,499950,4,2.5,2860,3345,2,8,2004,98072,47.7735,-122.158
9524100196,239000,2,1.5,680,772,2,7,2005,98103,47.695,-122.343
9524100207,245000,2,1.5,690,1058,2,7,2005,98103,47.6951,-122.343
3319500922,345000,2,1.5,830,920,2,7,2005,98144,47.5998,-122.306
5393600507,329445,2,1.5,830,1119,2,7,2005,98144,47.5828,-122.314
7011201106,425000,2,1.5,830,1241,2,7,2005,98119,47.6363,-122.368
9828201361,299000,2,1.5,830,1276,2,7,2005,98122,47.6175,-122.297
7625703007,271115,2,1.5,830,1325,2,7,2005,98136,47.5472,-122.384
2349300069,301500,2,1.5,830,1333,2,7,2005,98136,47.5506,-122.381
5393600509,334500,2,1.5,830,1858,2,7,2005,98144,47.5828,-122.314
8641500280,270000,2,1.5,840,867,2,7,2005,98115,47.6955,-122.304
9828701488,360000,2,1,880,1165,2,8,2005,98122,47.6192,-122.297
1934800162,386180,2,1.5,960,1829,2,7,2005,98122,47.6032,-122.308
2883200083,424950,2,1.5,1000,1188,3,8,2005,98115,47.6823,-122.327
1498301168,325000,2,2.5,1050,1609,2,7,2005,98144,47.5854,-122.313
3630070010,310000,2,1,1050,2699,1,7,2005,98029,47.5471,-121.996
3630060040,285000,2,1,1050,3088,1,7,2005,98029,47.5471,-121.996
2902200240,499950,2,2.25,1060,1208,2,8,2005,98102,47.6371,-122.327
8673400061,382000,2,1.5,1070,877,3,8,2005,98107,47.6699,-122.393
952006728,330000,3,2.5,1070,1155,2,7,2005,98102,47.5617,-122.385
952007141,401750,2,1.5,1070,1236,2,8,2005,98116,47.5619,-122.382
1732800184,499000,2,1.5,1110,957,2,8,2005,98119,47.6319,-122.362
3126049446,343000,3,3.5,1130,1449,3,7,2005,98103,47.6968,-122.348
510002519,466000,2,1.5,1140,1058,3,7,2005,98103,47.6608,-122.333
993002108,399995,3,1.5,1140,1069,3,8,2005,98103,47.6907,-122.342
4083300098,453000,2,1.5,1160,1269,2,7,2005,98103,47.6608,-122.335
9267200345,342000,2,2.5,1175,1366,2,8,2005,98103,47.6962,-122.342
1250200418,345000,2,1.5,1180,844,2,7,2005,98144,47.5998,-122.3
2781270400,215000,2,2,1180,2521,2,6,2005,98038,47.3487,-122.021
2781270090,195000,2,2,1180,2553,2,6,2005,98038,47.3501,-122.02
2781270210,209900,2,2,1180,3003,2,6,2005,98038,47.3491,-122.02
2426039313,277500,2,1.5,1190,1236,3,7,2005,98133,47.7274,-122.357
2426039314,280000,2,1.5,1190,1265,3,7,2005,98133,47.7274,-122.357
3626039424,320000,3,2.25,1200,1400,3,8,2005,98133,47.7046,-122.357
9521100280,480000,3,2.5,1250,1103,3,8,2005,98103,47.6619,-122.352
7899800476,267100,2,2.5,1250,1580,2,7,2005,98106,47.5243,-122.36
6798100652,316750,3,2.5,1256,1154,3,7,2005,98125,47.7146,-122.311
6781200013,245000,3,1.5,1260,1270,2,7,2005,98133,47.7111,-122.331
4310701421,350000,2,2.5,1260,1347,3,8,2005,98103,47.6994,-122.341
3629990020,449500,3,2.25,1260,2556,2,7,2005,98029,47.5482,-121.998
2767704345,467000,3,2.25,1270,1213,2,8,2005,98107,47.6736,-122.375
993001563,355000,3,2.25,1280,959,3,8,2005,98103,47.6914,-122.343
646910480,206000,2,2.5,1280,1566,2,7,2005,98055,47.4336,-122.195
7586200061,375000,3,3.25,1280,1730,2,8,2005,98177,47.7032,-122.36
3319500334,441000,2,1,1290,1289,2,7,2005,98144,47.6006,-122.305
3395071580,310000,3,2.5,1300,3612,2,7,2005,98118,47.5328,-122.282
8682260870,344000,2,2,1300,4659,1,8,2005,98053,47.7132,-122.033
3336000052,221000,3,2.5,1320,1780,2,7,2005,98118,47.528,-122.269
3395070440,305000,3,2.5,1320,2480,2,7,2005,98118,47.536,-122.284
3395070640,300000,3,2.5,1320,2614,2,7,2005,98118,47.5355,-122.283
3395071610,299950,3,2.5,1320,3150,2,7,2005,98118,47.5328,-122.282
1250200765,350000,3,2.25,1322,1796,2,8,2005,98144,47.5976,-122.298
6371000100,479000,2,2.25,1330,1380,2,8,2005,98116,47.577,-122.41
2767600150,477000,3,2.5,1350,2053,3,8,2005,98117,47.6758,-122.386
2781250970,250000,2,1.75,1350,4023,1,7,2005,98038,47.3493,-122.023
8682260480,429000,2,1.75,1350,6315,1,8,2005,98053,47.7141,-122.032
476000324,460000,3,3.25,1370,1194,3,8,2005,98107,47.6704,-122.391
263000359,355000,3,2.25,1370,1524,3,8,2005,98103,47.6982,-122.347
8682280490,431500,2,2,1370,4866,1,8,2005,98053,47.704,-122.012
8673400141,473000,3,3,1380,1081,3,8,2005,98107,47.6692,-122.39
2767704332,469000,3,3.25,1390,1278,2,8,2005,98107,47.6735,-122.375
2426039247,299950,2,1.5,1390,1756,3,7,2005,98133,47.7274,-122.357
2420069201,267000,3,2,1390,6005,2,8,2005,98022,47.2117,-121.99
3630000150,358500,2,1.75,1400,865,2,8,2005,98029,47.5478,-121.999
1314300018,367500,3,3.25,1400,1343,2,7,2005,98118,47.5483,-122.277
3630080120,358000,3,2.5,1400,1529,2,7,2005,98029,47.5535,-121.997
2979800409,416286,3,2.5,1408,989,3,8,2005,98115,47.6856,-122.315
4310701575,429000,3,3.25,1410,1246,3,8,2005,98103,47.6981,-122.34
4310701577,382000,3,3.25,1410,1253,3,8,2005,98103,47.6981,-122.34
291310180,379500,3,2.25,1410,1287,2,7,2005,98027,47.5344,-122.068
993001330,406100,3,2.25,1410,1332,3,8,2005,98103,47.6916,-122.34
4310701565,425000,3,3.25,1410,1350,3,8,2005,98103,47.698,-122.34
291310260,377500,3,2.25,1410,1377,2,7,2005,98027,47.5342,-122.067
993001342,397500,3,2.25,1430,1383,3,8,2005,98103,47.6917,-122.341
993001332,407000,3,2.25,1430,1448,3,8,2005,98103,47.6916,-122.341
1972202010,435000,3,3,1440,1350,3.5,8,2005,98103,47.6525,-122.345
3630080030,405000,3,2.5,1440,2163,2,7,2005,98029,47.554,-121.998
5416500090,269000,3,2.5,1440,3800,2,7,2005,98038,47.3606,-122.039
8682260470,437000,2,1.75,1440,4225,1,8,2005,98053,47.7143,-122.032
8682280340,490000,2,1.75,1440,6265,1,8,2005,98053,47.7028,-122.013
291310370,366000,3,2.25,1445,1028,2,7,2005,98027,47.5339,-122.067
291310390,355000,3,2.25,1445,1087,2,7,2005,98027,47.5339,-122.067
9828702667,482500,3,2.25,1450,1445,2,7,2005,98122,47.6184,-122.301
475000190,465000,3,2.25,1450,1540,2,8,2005,98107,47.6685,-122.365
7169500130,495000,2,2.25,1460,1623,2,8,2005,98115,47.6764,-122.301
3630020430,420000,3,2.5,1470,1445,2,8,2005,98029,47.5468,-121.998
3630000130,430000,3,2.25,1470,1703,2,8,2005,98029,47.5478,-121.999
3630020380,379770,3,2.5,1470,1779,2,8,2005,98029,47.5472,-121.998
3886000010,487000,2,2.5,1470,2533,2,8,2005,98033,47.6874,-122.165
2781270080,249900,2,2,1470,2541,2,6,2005,98038,47.3502,-122.02
2781270440,241000,2,2,1470,3128,2,6,2005,98038,47.349,-122.021
3630020150,425000,3,2.5,1480,1386,3,8,2005,98029,47.5468,-121.998
3630000080,450000,3,2.5,1480,1961,2,8,2005,98029,47.5478,-122
646910160,237000,3,2.5,1490,2138,2,7,2005,98055,47.4324,-122.197
3630080070,348000,3,2.5,1500,2255,2,7,2005,98029,47.5538,-121.997
3630080190,405000,3,2.5,1500,2314,2,7,2005,98029,47.5537,-121.998
3630070280,418000,2,2.5,1500,3608,2,8,2005,98029,47.5472,-121.994
8641500252,403000,3,2.5,1502,1400,3,7,2005,98115,47.6951,-122.305
8682261010,473000,2,1.75,1510,4555,1,8,2005,98053,47.7136,-122.031
13001991,207000,3,2.5,1520,2550,2,7,2005,98108,47.5245,-122.33
9826701201,450000,2,1.5,1530,1012,2,8,2005,98122,47.602,-122.306
8690600050,255000,3,2.5,1530,1116,2.5,7,2005,98028,47.7385,-122.25
3630010020,376000,3,2,1540,1827,2,8,2005,98029,47.5479,-121.999
3630010040,402000,3,2,1540,1827,2,8,2005,98029,47.5479,-121.998
646910620,242500,3,1.75,1550,1905,2,7,2005,98055,47.4331,-122.195
255550230,299950,3,2.5,1570,2577,2,7,2005,98019,47.7456,-121.984
4442800012,465000,3,2.5,1600,1311,3,8,2005,98117,47.6903,-122.394
291310270,375000,3,2.5,1600,2042,2,8,2005,98027,47.5341,-122.067
1657530010,260000,3,2.5,1600,2244,2,7,2005,98056,47.4899,-122.164
3629970610,435000,3,2.5,1600,2375,2,7,2005,98029,47.5531,-121.996
291310170,384500,3,2.5,1600,2610,2,8,2005,98027,47.5344,-122.068
1604602050,460000,3,2.5,1610,2527,2,9,2005,98118,47.5674,-122.29
2781280300,249900,3,2.5,1610,3517,2,8,2005,98055,47.4496,-122.189
3629990110,475000,3,2.25,1630,2520,2,7,2005,98029,47.5493,-121.998
3629990280,497000,3,2.25,1630,3817,2,7,2005,98029,47.5485,-121.999
3630080430,451000,4,2.5,1670,3315,2,7,2005,98029,47.5532,-121.998
9826700707,492000,3,2.5,1690,1479,3,8,2005,98122,47.6022,-122.311
7202380120,482500,3,2.5,1690,3068,2,7,2005,98053,47.6763,-122.028
7202380340,449000,3,2.5,1690,3827,2,7,2005,98053,47.6768,-122.029
3630060070,472500,2,2.25,1700,2383,2,8,2005,98029,47.547,-121.997
7300000550,305000,3,2.5,1714,3240,2,8,2005,98055,47.4288,-122.19
1657530350,280000,3,2.5,1720,1916,2,7,2005,98059,47.4895,-122.166
7853270940,389000,3,2.5,1720,4515,2,7,2005,98065,47.5426,-121.879
1221000562,187000,3,2.5,1730,1803,2,7,2005,98166,47.4648,-122.335
5416500520,300000,3,2.5,1750,4200,2,7,2005,98038,47.3605,-122.04
1657530180,294500,3,2.5,1760,2688,2,7,2005,98059,47.4903,-122.166
646910560,260000,3,2.5,1770,2677,2,7,2005,98055,47.4339,-122.194
6806100250,316500,3,2.5,1770,3873,2,7,2005,98058,47.4648,-122.144
4310702876,398500,2,2.5,1780,1311,3,8,2005,98103,47.6962,-122.34
3056800160,370500,4,2.5,1790,6120,2,7,2005,98059,47.4829,-122.128
6181410950,254950,3,2.5,1794,4769,2,7,2005,98001,47.3052,-122.283
2781280310,274000,3,2.5,1830,2517,2,8,2005,98055,47.4496,-122.189
3629970620,476100,4,2.5,1850,1836,2,7,2005,98029,47.5529,-121.996
6806100420,299000,3,2.5,1850,4600,2,7,2005,98058,47.4661,-122.145
2517000150,300000,3,2.5,1870,3439,2,7,2005,98042,47.3992,-122.163
2517000790,285000,3,2.5,1870,4060,2,7,2005,98042,47.3986,-122.163
2517000140,306000,3,2.5,1870,5874,2,7,2005,98042,47.3992,-122.163
5416500260,285000,3,2.5,1890,3629,2,7,2005,98038,47.3613,-122.041
5416510830,300000,4,2.5,1910,4862,2,7,2005,98038,47.3607,-122.034
5416510110,297500,4,2.5,1910,5000,2,7,2005,98038,47.3608,-122.036
1843130210,266950,3,2.5,1920,4803,2,7,2005,98042,47.3745,-122.127
2770601696,439990,3,2.5,1930,1348,2,8,2005,98199,47.6513,-122.384
7300000650,340000,4,2.5,1954,4805,2,8,2005,98055,47.4297,-122.19
9406530160,320000,4,2.5,1970,4558,2,8,2005,98038,47.3627,-122.04
5416500040,309000,3,2.5,1990,3614,2,7,2005,98038,47.36,-122.039
6806100040,349950,4,2.5,2000,5006,2,7,2005,98058,47.466,-122.147
3717000250,321000,3,2.5,2014,4500,2,7,2005,98001,47.3371,-122.256
6806100340,290000,3,2.5,2020,4861,2,7,2005,98058,47.4659,-122.144
1137400420,369950,4,2.5,2050,4502,2,7,2005,98059,47.5002,-122.15
2738600220,451000,3,2.5,2050,4876,2,8,2005,98072,47.7746,-122.158
255550150,352000,3,2.5,2090,3002,2,7,2005,98019,47.745,-121.984
2517000650,300000,3,2.5,2090,4590,2,7,2005,98042,47.3992,-122.163
255550190,350000,3,2.5,2100,3574,2,7,2005,98019,47.7453,-121.984
6870300060,470000,3,2.5,2120,2374,2,8,2005,98052,47.674,-122.142
3630110370,420000,3,2.5,2140,3821,2,8,2005,98029,47.5541,-121.995
8857640420,294000,4,2.25,2190,3746,2,8,2005,98038,47.3896,-122.034
8857640410,355000,4,2.25,2200,3404,2,8,2005,98038,47.3895,-122.034
305500140,365000,3,2.5,2200,4052,2,8,2005,98058,47.4362,-122.178
9527310180,480000,3,2.5,2200,4692,2,8,2005,98011,47.7761,-122.169
3717000160,287000,4,2.5,2240,4648,2,7,2005,98001,47.3378,-122.257
8011100005,398500,4,2.5,2250,6064,2,8,2005,98056,47.4956,-122.174
5416510140,360000,4,2.5,2380,5000,2,8,2005,98038,47.3608,-122.036
2395710010,376000,4,2.75,2420,5773,2,8,2005,98038,47.3772,-122.029
2395710020,369000,4,2.75,2420,6495,2,8,2005,98038,47.3771,-122.029
9290860140,455000,4,2.5,2440,5001,2,8,2005,98056,47.5108,-122.193
3655400060,445000,3,2.5,2470,4565,2,7,2005,98056,47.514,-122.189
9406530090,337000,4,2.5,2470,5100,2,8,2005,98038,47.3622,-122.041
1137400050,425000,4,2.5,2480,4504,2,7,2005,98059,47.4998,-122.15
9414700020,331000,4,3,2483,5701,2,8,2005,98030,47.3623,-122.199
5641300220,370000,3,2.5,2490,4244,2,9,2005,98042,47.3705,-122.131
1152700120,370000,4,3,2490,5706,2,9,2005,98042,47.3509,-122.165
3438503230,395000,3,2.5,2510,5320,2,8,2005,98106,47.5374,-122.357
2517000700,325000,3,2.5,2540,4260,2,7,2005,98042,47.3989,-122.164
5200087,487000,4,2.5,2540,5001,2,9,2005,98108,47.5423,-122.302
5104530810,371000,4,2.5,2550,4770,2,8,2005,98038,47.3526,-122
2781260070,388000,4,2.5,2560,5800,2,9,2005,98038,47.3474,-122.025
5416500840,320000,4,2.5,2570,4865,2,8,2005,98038,47.3588,-122.038
5416510530,379950,4,2.5,2580,4818,2,8,2005,98038,47.3607,-122.038
241900060,354000,4,2.5,2580,5476,2,8,2005,98031,47.4042,-122.205
2538410140,330000,5,2.5,2600,3839,2,7,2005,98058,47.4324,-122.145
2538410260,316000,5,2.5,2600,4641,2,7,2005,98058,47.4325,-122.146
6699940320,359900,4,2.5,2600,5188,2,8,2005,98038,47.3451,-122.04
3395070560,440000,5,3.25,2610,3642,2,8,2005,98118,47.535,-122.284
6699940250,350000,4,2.5,2610,5866,2,8,2005,98038,47.3441,-122.04
1152700020,370000,4,2.5,2650,5706,2,9,2005,98042,47.3515,-122.164
1152700090,329000,4,2.5,2650,5880,2,9,2005,98042,47.3509,-122.165
5419000050,338500,4,2.5,2717,4513,2,8,2005,98001,47.3373,-122.266
8856940060,374950,4,2.75,2730,4683,2,7,2005,98038,47.3608,-122.043
241900020,378800,5,2.5,2740,5400,2,8,2005,98031,47.4036,-122.205
241900160,370000,5,2.5,2740,5460,2,8,2005,98031,47.4042,-122.204
5416500980,419900,4,2.5,2750,5767,2,9,2005,98038,47.3595,-122.038
1523059239,475000,5,3.5,2780,3583,2,8,2005,98059,47.4879,-122.152
2517000600,315000,4,2.5,2780,3969,2,7,2005,98042,47.3992,-122.164
5416501030,399000,4,2.5,2800,4687,2,9,2005,98038,47.3594,-122.04
2781260370,398000,4,2.5,2820,5510,2,9,2005,98038,47.3477,-122.024
4299000030,354000,4,2.5,2900,4762,2,8,2005,98042,47.3663,-122.129
1137400460,455000,4,2.5,2950,4502,2,7,2005,98059,47.5002,-122.151
5416500660,426500,4,2.5,2960,4640,2,9,2005,98038,47.3597,-122.04
5416500680,449000,4,2.5,2960,6031,2,9,2005,98038,47.3596,-122.04
2254502071,375000,2,2.5,750,1430,2,8,2006,98122,47.6093,-122.31
2767604252,344000,1,1.5,760,779,3,8,2006,98107,47.6715,-122.382
7904700146,290000,2,1.5,770,850,2,7,2006,98116,47.5644,-122.388
730000139,305000,2,1.5,800,2142,2,7,2006,98144,47.5917,-122.297
9521100301,339950,2,1,820,681,3,8,2006,98103,47.6619,-122.352
1773100275,205000,2,1.5,830,1020,2,7,2006,98106,47.5604,-122.363
2197600388,350000,2,1.5,830,1077,2,7,2006,98122,47.6058,-122.319
3869900146,306500,2,1,840,892,2,7,2006,98136,47.5396,-122.387
3880900236,455000,2,1.5,910,966,2,8,2006,98119,47.627,-122.361
2767604253,396000,2,1.5,950,865,3,8,2006,98107,47.6714,-122.382
6145601599,250000,2,1.5,982,846,2,8,2006,98133,47.7034,-122.345
6021503698,305000,2,2.25,1000,905,3,8,2006,98117,47.6842,-122.387
2771101921,377000,2,1.5,1000,1251,2,7,2006,98199,47.6529,-122.384
7011201476,459000,2,2.25,1010,1107,2,8,2006,98119,47.6363,-122.371
3869900162,335000,2,1.75,1030,1066,2,7,2006,98136,47.5394,-122.387
3869900150,345000,2,1.75,1030,1106,2,7,2006,98136,47.5397,-122.387
1773101159,250000,3,2.25,1050,572,2,7,2006,98106,47.5549,-122.363
2771603314,475000,2,2.25,1060,925,2,8,2006,98199,47.6386,-122.388
5637500082,346000,3,2,1060,1184,2,7,2006,98136,47.5443,-122.385
2767603962,462550,2,1.75,1070,1276,3,8,2006,98107,47.6719,-122.39
3448000542,290000,2,1.5,1076,1060,3,7,2006,98125,47.7167,-122.298
2902200838,440000,2,2.75,1100,1088,2,7,2006,98102,47.6405,-122.324
2781280150,190000,2,2.5,1100,1737,2,8,2006,98055,47.4499,-122.189
4310702918,345000,2,2.25,1110,1290,3,8,2006,98103,47.6968,-122.34
7904700032,375000,2,1.5,1130,912,2,8,2006,98116,47.5638,-122.388
475000176,436000,3,2.5,1150,1193,2,8,2006,98107,47.6684,-122.365
475000187,452950,3,2.5,1150,1194,2,8,2006,98107,47.6684,-122.365
1445200190,284900,2,1.5,1160,982,2,7,2006,98155,47.7675,-122.315
9828702902,495000,2,2.25,1160,1010,2,8,2006,98112,47.6207,-122.301
1445200050,250000,2,1.5,1160,1086,2,7,2006,98155,47.768,-122.315
1445200110,275000,2,1.5,1160,1103,2,7,2006,98133,47.7677,-122.315
952006783,399500,2,1.5,1180,1722,2,8,2006,98116,47.5626,-122.384
8682291840,408000,2,2,1200,3900,1,8,2006,98053,47.72,-122.024
2827100075,286308,2,1.5,1220,1036,3,7,2006,98133,47.7348,-122.347
3630050180,360000,2,1.75,1230,1107,2,8,2006,98029,47.5475,-121.999
2767603824,459000,2,2.5,1240,1249,3,8,2006,98107,47.6718,-122.386
7625700012,370000,3,2.75,1250,1655,2,7,2006,98136,47.5554,-122.382
2767604212,452000,2,2.5,1260,1131,3,8,2006,98107,47.6715,-122.384
1773100430,313500,2,1.5,1270,1282,2,8,2006,98106,47.5581,-122.363
993000327,369950,3,2,1270,1320,3,8,2006,98103,47.6937,-122.342
993000307,360000,3,2,1270,1323,3,8,2006,98103,47.6934,-122.342
993000308,401000,3,2,1270,1333,3,8,2006,98103,47.6933,-122.342
2919700107,319950,2,2.5,1280,819,2,8,2006,98103,47.6905,-122.364
2919700109,350000,2,2.5,1280,940,2,8,2006,98103,47.6904,-122.364
5347200179,270000,3,2,1300,1920,2,8,2006,98126,47.5183,-122.376
8682280260,412250,2,2,1300,2983,1,8,2006,98053,47.703,-122.015
8682291970,398000,2,2,1300,3865,1,8,2006,98053,47.7193,-122.024
2997800024,450000,2,1.5,1310,1264,2,8,2006,98106,47.5772,-122.409
2767603591,475000,3,2.5,1320,1310,3,8,2006,98107,47.6719,-122.38
7234601166,485500,2,1.5,1340,1286,2,8,2006,98122,47.617,-122.309
7625702437,389000,3,2.5,1350,874,3,8,2006,98136,47.5491,-122.387
7625702431,389500,3,2.5,1350,874,3,8,2006,98136,47.549,-122.387
7625702441,377500,3,2.5,1350,886,3,8,2006,98136,47.5491,-122.387
7625702444,394950,3,2.5,1350,1250,3,8,2006,98136,47.5491,-122.387
2488200455,405500,2,2.75,1350,1252,2,8,2006,98136,47.522,-122.39
7515000143,399950,3,2.25,1360,1041,2,8,2006,98117,47.6925,-122.375
7904700134,390000,3,3.25,1370,913,2,8,2006,98116,47.5636,-122.388
7904700126,388000,3,3.25,1370,915,2,8,2006,98116,47.5639,-122.388
9187200228,448175,2,2,1370,1339,2,8,2006,98122,47.6021,-122.295
7904700128,385000,3,3.5,1370,1540,2,8,2006,98116,47.5638,-122.388
993000315,379000,3,3.25,1380,1234,3,8,2006,98103,47.6935,-122.342
7165700200,275000,3,3,1390,1080,2,7,2006,98118,47.5323,-122.281
7165700110,280000,3,3,1390,1080,2,7,2006,98118,47.5325,-122.282
1025049254,458000,3,4,1390,1569,2,9,2006,98105,47.671,-122.269
3918400028,367000,3,2.25,1400,1320,3,8,2006,98133,47.7147,-122.356
2488200459,405000,2,3,1410,1240,2,8,2006,98136,47.5221,-122.39
2325300037,358000,3,3.25,1410,1442,3,8,2006,98125,47.7183,-122.317
7211400506,265000,3,2.5,1410,2500,2,7,2006,98146,47.5132,-122.358
9521100214,455000,3,1.75,1420,1189,3,8,2006,98103,47.6625,-122.352
9828701739,465000,2,2.75,1430,1425,2,7,2006,98112,47.621,-122.298
3438502437,292500,3,2.5,1440,1068,2,8,2006,98106,47.5393,-122.361
7211401975,260000,3,2.5,1440,2500,2,7,2006,98146,47.511,-122.359
7905200061,419700,3,2.25,1450,1486,2,8,2006,98116,47.5694,-122.387
3918400013,337000,3,2.25,1460,941,3,8,2006,98133,47.7145,-122.356
6824100014,437000,3,3,1460,1180,3,8,2006,98117,47.6998,-122.367
6824100007,427005,3,3,1460,1200,3,8,2006,98117,47.7,-122.367
3278602190,350000,3,3.25,1460,1592,2,8,2006,98126,47.5481,-122.374
9828701741,489000,2,2.75,1465,972,2,7,2006,98112,47.621,-122.298
6824100005,408000,3,2.5,1470,1204,3,8,2006,98117,47.6998,-122.366
1934800133,397500,3,2.5,1470,1256,2,8,2006,98122,47.6033,-122.309
567000408,400000,3,2.5,1495,936,3,8,2006,98144,47.593,-122.295
6140100028,370000,3,1.75,1496,1423,2,8,2006,98133,47.715,-122.355
3052700432,490000,3,2.25,1500,1290,2,8,2006,98117,47.6785,-122.375
8682292020,450000,2,2,1510,4908,1,8,2006,98053,47.7196,-122.024
8682291940,419000,2,1.75,1510,4980,1,8,2006,98053,47.7191,-122.023
5637500070,438000,3,2.5,1520,1304,2,8,2006,98136,47.5446,-122.385
6632300207,385000,3,2.5,1520,1488,3,8,2006,98125,47.7337,-122.309
2776600082,407500,3,3.5,1522,1465,2,8,2006,98117,47.6922,-122.375
1498300875,445000,3,2.5,1550,930,2,8,2006,98144,47.5857,-122.314
7410200431,430000,3,3.25,1550,1444,3,8,2006,98115,47.6767,-122.291
3278602170,347000,2,2.25,1560,1705,2,8,2006,98126,47.5482,-122.374
3278601940,349950,2,3.25,1570,2031,2,8,2006,98126,47.548,-122.375
3278602040,346500,3,3.25,1570,2048,2,8,2006,98126,47.548,-122.375
3832050860,210000,3,2,1580,4961,2,7,2006,98042,47.3338,-122.053
7519001068,460000,3,3.5,1600,1431,2,8,2006,98117,47.6865,-122.363
2781280390,290000,3,2.5,1610,2937,2,8,2006,98055,47.4489,-122.188
2781280290,305000,3,2.5,1610,3516,2,8,2006,98055,47.4491,-122.188
2781280230,292000,3,2.5,1610,3848,2,8,2006,98055,47.4497,-122.188
8947250060,292500,4,2.5,1610,4568,2,7,2006,98001,47.3351,-122.289
3333001997,445000,3,2,1620,5101,1,7,2006,98118,47.5448,-122.288
6601200250,205000,4,2.5,1767,4500,2,8,2006,98001,47.2607,-122.25
9542830350,296000,4,2.5,1780,3600,2,7,2006,98038,47.3665,-122.017
2734100738,246950,3,3.5,1790,1682,2,7,2006,98108,47.542,-122.321
2734100736,249950,3,3,1790,2003,2,7,2006,98108,47.5421,-122.321
2517010230,286000,3,2.5,1800,3980,2,7,2006,98042,47.4006,-122.162
7853302190,388500,4,2.5,1890,5395,2,7,2006,98065,47.5415,-121.883
2325400040,353000,3,2.25,1900,3800,2,7,2006,98059,47.4866,-122.16
255550070,330675,4,3,1930,3031,1,7,2006,98019,47.7457,-121.985
7853300770,410000,3,2.5,1960,4400,2,7,2006,98065,47.5384,-121.889
2140900100,289000,4,2.5,1961,3207,2,7,2006,98042,47.3507,-122.16
3832050890,282000,3,2.5,2010,5399,2,7,2006,98042,47.3338,-122.052
5104530560,208633,3,2.5,2040,3810,2,8,2006,98038,47.3537,-122
5104530240,346950,3,2.5,2040,4348,2,8,2006,98038,47.3517,-121.999
3448720020,385000,4,2.5,2050,5276,2,7,2006,98059,47.491,-122.15
6204050040,489900,4,2.5,2090,4196,2,8,2006,98011,47.7453,-122.192
2676500080,268500,4,2.5,2100,4237,2,8,2006,98031,47.3901,-122.174
6056100114,477000,3,2.5,2100,5060,2,7,2006,98108,47.563,-122.298
6084200100,400000,3,2.5,2120,3742,2,7,2006,98059,47.4787,-122.129
6084200060,400000,3,2.5,2120,3757,2,7,2006,98059,47.4787,-122.128
7338220120,260000,4,2.5,2150,3721,2,8,2006,98002,47.3363,-122.217
8856004328,255000,4,2.5,2163,5882,2,7,2006,98001,47.2736,-122.251
8856004327,248000,4,3,2163,5883,2,7,2006,98001,47.2734,-122.251
7853300970,489000,4,2.5,2170,4587,2,7,2006,98065,47.5396,-121.889
7853301240,443500,3,2.5,2170,5866,2,7,2006,98065,47.5403,-121.889
